2021-09-22 17:55:23 INFO  GUI:183 - javax.swing.JTextField[,0,19,195x20,invalid,layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler,alignmentX=0.0,alignmentY=0.0,border=javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@1a1dcc74,flags=296,maximumSize=,minimumSize=,preferredSize=,caretColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],disabledTextColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],editable=true,margin=javax.swing.plaf.InsetsUIResource[top=0,left=0,bottom=0,right=0],selectedTextColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],selectionColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],columns=0,columnWidth=0,command=,horizontalAlignment=LEADING]login successful
2021-09-22 17:55:36 INFO  GUI:268 - Gross Sales Calculated from GUI
2021-09-22 17:55:39 INFO  GUI:276 - Gross Profits Calculated from GUI
2021-09-22 17:58:03 INFO  GUI:153 - GUI Initialized
2021-09-22 17:58:21 INFO  GUI:183 - javax.swing.JTextField[,0,19,195x20,invalid,layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler,alignmentX=0.0,alignmentY=0.0,border=javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@45f0667b,flags=296,maximumSize=,minimumSize=,preferredSize=,caretColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],disabledTextColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],editable=true,margin=javax.swing.plaf.InsetsUIResource[top=0,left=0,bottom=0,right=0],selectedTextColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],selectionColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],columns=0,columnWidth=0,command=,horizontalAlignment=LEADING]login successful
2021-09-22 17:58:36 INFO  GUI:276 - Gross Profits Calculated from GUI
2021-09-22 17:58:39 INFO  GUI:268 - Gross Sales Calculated from GUI
2021-09-22 17:58:40 INFO  GUI:162 - Application Closed By User
2021-09-22 17:59:09 INFO  GUI:153 - GUI Initialized
2021-09-22 17:59:18 INFO  GUI:183 - login successful
